Well Name,Stage #,Stage Time hrs,Total Stage Proppant,Total Stage Volume bbl,Avg Stage Pressure,Avg Stage Rate,Max Stage Pressure,Max Stage Rate bpm,Avg HHP
YPF SOIL-362,14,2,541000,8995.02381,10876,84.5,11044,85,22519.52953
YPF SOIL-360,45,1.9,541300,9128.97619,10562,87,11081,92,22516.39304
YPF LCav-71,11,2.033333333,537700,9585.380952,10561,87,10714,95,22514.26121
YPF LCav-68,18,1.8,538600,8630.761905,10206,90,10840,95,22507.7187
YPF.Nq.EOr-118(h),5,1.833333333,539100,9605.571429,10435,88,11025,94,22501.34771
YPF LCav-70,27,1.816666667,530000,8814.261905,10317,89,10730,96,22499.70595
SHE.Nq.SB-1036(h),38,1.8,533500,7833.285714,10892,84.3,11190,87.02,22499.27959
YPF SOIL-362,24,1.816666667,533000,8831.880952,10813,84.9,11225,90.5,22495.06739
"YPF LLL-1604H,LOMA CAMPANA",48,1.316666667,414900,6782.928571,10200,90,11200,96,22494.48665
"YPF LLL-1607H,LOMA CAMPANA",50,1.75,531300,8878.285714,10177,90.2,11340,105,22493.63881
YPF Lach-203,26,1.766666667,521500,8792.952381,9661,95,9974,95,22489.46337
SHE.Nq.SB-1035(h),61,1.6,532300,8025.833333,9617,95.43,12091,95.96,22488.36829
YPF LCav-98,22,1.75,533000,9378.095238,10129,90.6,10800,93,22486.82676
YPF LCav-101,34,1.833333333,535200,8421.166667,9555,96,10170,98,22476.84391
YPF Lach-202,26,1.7,604700,8476.642857,9863,93,10700,98,22476.32933
YPF LCav-841,19,1.866666667,532700,8967.357143,10191,90,10870,96,22474.63857
YPF RDMN-80,35,2.5,538900,12593.83333,10090,90.9,10772,96,22474.41803
"YPF LLL-1603H,LOMA CAMPANA",3,1.966666667,530000,9584.642857,10651,86.1,11038,92,22471.23499
YPF LCav-71,18,1.933333333,531600,9233.380952,10303,89,10820,90,22469.17422
YPF.Nq.EOr-118(h),13,2.533333333,540300,9166.309524,10660,86,10994,90,22464.10194
YPF Lach-204,13,1.916666667,626800,9183.47619,10074,91,10485,92,22463.46484
YPF RDMN-80,39,2.466666667,537400,12293.52381,10218,89.7,10842,94,22459.06886
"TECPETROL FP-1285,FORTIN DE PIEDR",38,2.366666667,507500,11017.14286,10857,84.41,11332,90,22456.24528
SHE.Nq.SB-1042(h),37,1.583333333,535800,8235.595238,9545,96,10850,96,22453.32026
YPF SOIL-363,27,1.683333333,530700,8526.714286,10460,87.6,10781,92,22452.73217
"YPF LLL-1606H,LOMA CAMPANA",9,1.966666667,508200,8601.809524,10530,87,11100,91,22448.17447
YPF SOIL-361,44,1.783333333,547100,8552.404762,10550,86.8,11125,93,22439.10806
YPF Lach-204,34,1.633333333,613200,8687.952381,9139,100.2,9828,100.3,22438.80912
YPF RDMN-82,27,2.45,523100,11916.07143,10536,86.9,11130,92,22435.14825
YPF Lach-202,25,1.716666667,603000,8325.904762,9739,94,10658,94,22432.39402
YPF LCav-840,41,1.583333333,519900,8171.261905,9534,96,10500,100,22427.44425
"TECPETROL FP-1287,FORTIN DE PIEDR",48,2.266666667,522000,10771.71429,10803,84.7,11390,87,22421.32075
"TECPETROL FP-1283,FORTIN DE PIEDR",35,2.083333333,506200,9450.571429,10888,84,11367,88,22410.9777
YPF SOIL-360,47,1.866666667,525000,8796.52381,10758,85,11400,94,22407.00809
YPF SOIL-361,45,1.783333333,539900,8838.833333,10607,86.2,11060,93,22404.39598
TECPETROL FP-1284,38,2.05,480200,9828.761905,10390,88,11326,90,22404.31267
YPF Lach-202,12,1.966666667,628000,8939.5,10390,88,10858,90,22404.31267
YPF RDMN-82,23,2.533333333,398536,12046.59524,10271,89,11051,92,22399.38741
YPF SOIL-362,34,2.033333333,521100,9009.809524,10678,85.6,11129,92,22397.37319
"TECPETROL FP-1283,FORTIN DE PIEDR",31,2.083333333,5056,9601.071429,11010,83,11380,89,22392.30581
SHE.Nq.SB-1036(h),55,1.616666667,530300,8132,9595,95.24,10967,95.4,22392.2519
YPF LCav-68,24,1.783333333,531100,8227.547619,10384,88,11000,93,22391.37466
YPF.Nq.EOr-116(h),5,1.916666667,532900,8789.714286,10625,86,11129,88,22390.3455
YPF Lach-205,26,1.816666667,520800,8815.142857,9716,94,10190,95,22379.41681
SHE.Nq.SB-1033(h),36,1.883333333,533600,8218.047619,10975,83.21,11110,87,22377.5974
YPF Lach-202,36,1.6,612900,8745.809524,8961,101.9,9647,104.6,22375.05268
YPF LCav-99,21,1.816666667,542300,8868.714286,10034,91,10400,93,22374.27101
YPF.Nq.BdT.x-12(h),15,1.766666667,525200,8759.238095,9924,92,10800,94,22372.16369
YPF Lach-203,34,1.566666667,514400,8263.5,9610,95,10350,103,22370.74247
YPF.Nq.EOr-118(h),4,1.966666667,535600,9146.142857,10492,87,11250,89,22367.16491
YPF.Nq.LCav-69(h),15,1.933333333,539200,8909.309524,10775,84.7,11059,86.9,22363.20755
SHE.Nq.SB-1043(h),16,1.883333333,548700,8037.357143,10888,83.81,11172,86.56,22360.2862
YPF.Nq.EOr-117(h),5,1.916666667,544600,9084.97619,10251,89,10950,95,22355.77064
SHE.Nq.SB-1043(h),41,1.45,5272,6048.095238,9503,96,10729,96,22354.52095
YPF RDMN-83,14,2.333333333,517100,12314.80952,10249,89,10897,91,22351.40897
XOM.Nq.BdC-50(h),11,3.9,873800,24064.42857,10365,88,11145,93,22350.40431
SHE.Nq.SB-1034(h),33,1.8,531200,7072,11047,82.56,11368,85.8,22348.45185
SHE.Nq.SB-1033(h),26,1.883333333,543900,8181.761905,11012,82.79,11495,89.84,22339.70791
"TECPETROL FP-1286,FORTIN DE PIEDR",41,2.183333333,507900,9941.952381,10913,83.54,11381,85.86,22339.4271
SHE.Nq.SB-1034(h),42,1.716666667,531100,7268,10862,83.93,11300,90.4,22338.83019
YPF.Nq.BdT.x-15(h),17,1.733333333,535200,8269.809524,10129,90,10950,93,22337.90738
"TECPETROL FP-1287,FORTIN DE PIEDR",29,2.083333333,4996,9485.5,10983,83,11204,85,22337.3928
YPF.Nq.BdT.x-13(h),37,2.033333333,525800,8741.095238,10231,89.1,10550,95,22337.22372
"YPF LLL-1603H,LOMA CAMPANA",11,1.933333333,517300,8958.404762,10773,84.6,11450,91.9,22332.65866
TECPETROL FP-1284,43,2.116666667,506800,9662.904762,10240,89,11430,90,22331.78143
YPF LCav-71,10,1.85,482900,8412.452381,10646,85.6,11057,87,22330.25239
"TECPETROL FP-1287,FORTIN DE PIEDR",30,2.3,4178,8712.833333,10975,83,11230,89,22321.12227
YPF LCav-841,15,2,543300,9037.333333,10754,84.7,11439,91,22319.62264
"TECPETROL FP-1285,FORTIN DE PIEDR",37,2.466666667,504000,11612.95238,10741,84.8,11431,88,22318.96104
SHE.Nq.SB-1036(h),32,1.766666667,524800,7491.5,11059,82.35,11396,83.5,22315.82088
YPF Lach-204,16,1.866666667,628800,9083.095238,9585,95,10147,95,22312.54594
YPF LCav-70,14,2,528800,8741.02381,10465,87,11250,89,22309.60549
YPF.Nq.EOr-117(h),13,1.816666667,537500,8722.952381,10464,87,10852,90,22307.47366
YPF LCav-71,4,15.25,534500,8985.238095,10583,86,10973,88,22301.83778
"YPF LLL-1604H,LOMA CAMPANA",46,1.883333333,544300,9023.714286,10365,87.8,11204,92,22299.60794
YPF.Nq.LCav-69(h),29,1.566666667,416200,7356.928571,10706,85,11275,87,22298.7013
XOM.Nq.BdC-47(h),15,1.916666667,835600,16119.33333,10340,88,11413,100,22296.49596
YPF LCav-70,32,1.883333333,519900,8561.642857,10580,86,11020,89,22295.5158
"YPF RDMN-217(H),RINCON DEL MANG",25,2.083333333,484000,9435.738095,10831,84,11213,87,22293.65352
"TECPETROL FP-1285,FORTIN DE PIEDR",46,2.15,519600,10543.47619,10108,90,10852,90,22291.5952
TECPETROL FP-1284,37,1.933333333,6053,9481.047619,10578,86,11142,90,22291.30115
SHE.Nq.SB-1018(h),34,1.833333333,577700,8270,9476,96,10784,96,22291.00711
YPF RDMN-82,28,2.5,517200,12117.69048,10103,90,11040,92,22280.56849
YPF Lach-203,41,1.7,515500,8859.333333,9458,96.1,9968,96.7,22271.84024
"YPF LLL-1606H,LOMA CAMPANA",8,1.833333333,511700,8297.738095,10567,86,11121,89,22268.12056
YPF.Nq.LCav-69(h),30,2.25,378200,7341.904762,10566,86,11600,89,22266.01323
"YPF LLL-1607H,LOMA CAMPANA",27,1.983333333,551300,9373.857143,10665,85.2,10978,88,22265.57216
XOM.Nq.BdC-49(h),9,13.96666667,832500,20957.09524,10689,85,11494,90,22263.29331
YPF LCav-71,22,1.683333333,536200,8730.142857,9984,91,11045,92,22262.77873
YPF SOIL-361,42,1.95,536900,8954.761905,10324,88,10980,93,22261.99461
SHE.Nq.SB-1033(h),45,1.733333333,527600,7795.714286,10616,85.57,11191,95.65,22259.52267
YPF LCav-101,42,1.683333333,524700,8839.095238,9364,97,9751,102,22256.99583
YPF.Nq.EOr-118(h),18,1.8,541500,8338.190476,10557,86,11080,100,22247.04729
YPF LCav-98,8,1.483333333,390000,7541.142857,10200,89,10800,97,22244.5479
YPF LCav-70,23,1.833333333,512900,9028.690476,10086,90,10635,95,22243.07768
"TECPETROL FP-1287,FORTIN DE PIEDR",28,2.066666667,512400,9968.333333,10237,88.64,10748,90,22234.93457
YPF SOIL-362,21,2,531200,9017.309524,10878,83.4,11135,85.6,22230.46312
"TECPETROL FP-1281,FORTIN DE PIEDR",17,2.083333333,509700,9321.428571,10987,82.57,11376,87.2,22229.76207
SHE.Nq.SB-1033(h),57,1.533333333,5350,7959.071429,9501,95.48,11184,95.94,22228.75472
XOM.Nq.BdC-47(h),8,2.183333333,420811,18725.71429,10799,84,11681,93,22227.78731
"YPF RDMN-214(H),RINCON DEL MANG",22,2.133333333,466300,9461.119048,10929,83,11351,84,22227.56677
"YPF LLL-1604H,LOMA CAMPANA",44,1.833333333,530200,8864.357143,10169,89.2,11250,93,22226.77775
TECPETROL FP-1284,25,2.3,5072,9772.690476,11058,82,11322,87,22218.96594
YPF Lach-205,46,1.666666667,519400,8604.690476,9139,99.2,9978,101.5,22214.8689
YPF LCav-841,18,1.866666667,528900,8854.928571,10420,87,11176,93,22213.67312
YPF LCav-68,3,1.983333333,520400,8749.571429,10490,86.4,11144,86.8,22208.67434
SHE.Nq.SB-1034(h),41,1.783333333,533700,7743.97619,10931,82.9,11316,89.41,22204.8493
SHE.Nq.SB-1036(h),39,1.783333333,533200,7776.571429,10923,82.96,11160,85.3,22204.65768
"TECPETROL FP-1286,FORTIN DE PIEDR",39,2.25,507900,10326.78571,10694,84.73,11277,90,22202.95565
YPF LCav-840,25,1.55,532200,8464.857143,9957,91,10450,104,22202.5729
"TECPETROL FP-1285,FORTIN DE PIEDR",31,2.183333333,512600,9937.642857,10914,83,11518,86,22197.05954
YPF LCav-100,24,1.733333333,531900,15633.16667,9921,91.3,10300,93,22195.22911
YPF Lach-204,18,1.733333333,601200,8777.02381,9435,96,10560,98,22194.56016
YPF LCav-840,18,1.683333333,514200,8389.880952,9899,91.5,10320,93,22194.5234
YPF LCav-98,54,1.533333333,519300,8529.142857,9176,98.7,9812,102,22192.38422
SHE.Nq.SB-1035(h),59,1.666666667,537400,7793.738095,9434,96,11133,96,22192.20779
YPF Lach-202,29,1.616666667,626000,8138.761905,9193,98.5,9579,102.5,22188.44646
YPF LCav-70,15,1.983333333,539300,9006.595238,10640,85.1,11078,86,22187.30703
"TECPETROL FP-1285,FORTIN DE PIEDR",34,2.216666667,509700,10134.5,10980,82.45,11258,86,22183.31291
YPF Lach-205,36,1.666666667,516900,8222.261905,9390,96.4,9770,101.6,22180.74001
YPF SOIL-363,14,1.95,533000,8493.261905,10776,84,11380,88.8,22180.44597
YPF SOIL-363,20,2,532800,8892.261905,10776,84,11175,88.1,22180.44597
YPF.Nq.EOr-117(h),18,1.816666667,538300,8851.97619,10286,88,10845,90,22180.05391
SHE.Nq.SB-1035(h),38,1.883333333,529700,8029.785714,11072,81.75,11318,82.75,22179.26979
SHE.Nq.SB-1033(h),53,1.533333333,539200,8138.095238,9609,94.17,10360,94.9,22172.9853
YPF SOIL-360,42,1.966666667,532200,8895.761905,10746,84.2,11230,91.3,22171.35996
"YPF LLL-1606H,LOMA CAMPANA",26,2.433333333,534400,9126.952381,10400,87,10999,93,22171.03651
YPF SOIL-362,23,1.95,530700,8406.952381,10770,84,11166,86,22168.09605
TECPETROL FP-1284,13,2.933333333,487600,11863.16667,11031,82,11339,82,22164.71453
YPF SOIL-363,18,1.833333333,533200,8404.642857,10626,85.1,11200,95.5,22158.11321
"YPF RDMN-214(H),RINCON DEL MANG",21,2.15,488900,9788.095238,10894,83,11235,84,22156.38324
"TECPETROL FP-1285,FORTIN DE PIEDR",32,2.166666667,5051,9455.238095,10892,83,11160,85,22152.31561
YPF LCav-71,31,1.533333333,423500,7180.595238,10273,88,10600,92,22152.02156
YPF LCav-68,32,1.816666667,533300,9061.357143,9826,92,10282,93,22151.23744
XOM.Nq.BdC-45(h),31,1.65,416200,7229.642857,10044,90,10674,98,22150.45332
YPF RDMN-82,34,2.583333333,538000,12798.45238,10248,88.2,11046,93,22148.33619
SHE.Nq.SB-1036(h),57,1.583333333,539800,8483.47619,9592,94.22,10792,96,22145.50943
YPF LCav-99,3,1.833333333,531100,8663.166667,10154,89,10825,93,22144.22936
YPF RDMN-82,42,2.483333333,515800,12376.16667,10281,87.9,10914,94,22144.07988
YPF Lach-203,45,1.6,536400,8606.238095,9091,99.4,10170,104,22142.74443
"TECPETROL FP-1285,FORTIN DE PIEDR",33,2.5,506600,10590.90476,10865,83.17,11300,84.7,22142.66234
XOM.Nq.BdC-46(h),3,2.183333333,692800,12254.2619,10268,88,11135,94,22141.23989
YPF SOIL-363,22,1.883333333,530200,8393.047619,10755,84,11125,90,22137.22127
YPF RDMN-82,21,2.716666667,530900,12754.45238,10754,84,11187,85,22135.16295
YPF Lach-202,38,1.583333333,616800,8685.357143,8727,103.5,9700,106,22132.92085
SHE.Nq.SB-1036(h),34,1.866666667,538100,7335,11188,80.73,11319,81.26,22132.00784
YPF SOIL-360,51,1.983333333,534200,8660.02381,10625,85,11100,93,22129.99265
"YPF LLL-1606H,LOMA CAMPANA",10,1.716666667,509900,8566.714286,10624,85,11237,93,22127.90983
YPF.Nq.EOr-117(h),23,1.816666667,539000,8667.928571,10033,90,10725,97,22126.19456
YPF RDMN-82,41,2.383333333,516200,12107.30952,9942,90.8,10901,96,22120.40186
"YPF LLL-1603H,LOMA CAMPANA",8,1.966666667,515700,8940.309524,10746,84,11396,90,22118.6964
YPF RDMN-80,15,2.766666667,537500,12708.54762,10745,84,11162,88,22116.63808
"YPF LLL-1605H,LOMA CAMPANA",10,1.933333333,499800,8671.952381,10808,83.5,11244,88,22113.89365
YPF LCav-98,53,1.533333333,511700,8157.547619,9208,98,9900,103,22111.83533
TECPETROL FP-1284,48,2.083333333,523700,9563.404762,10595,85.14,11075,89.97,22103.85445
SHE.Nq.SB-1044(h),21,1.733333333,532300,7488.619048,10957,82.32,11380,94,22101.94168
"YPF RDMN-215(H),RINCON DEL MANG",19,2.116666667,485700,9431.380952,10867,83,11188,86,22101.47023
YPF LCav-68,30,1.916666667,530700,8774.5,10367,87,11050,89,22100.68611
"TECPETROL FP-1286,FORTIN DE PIEDR",49,2.166666667,526600,9507,11017,81.84,11374,87,22093.39084
YPF Lach-204,24,1.7,603500,8785.404762,9107,99,9448,101,22092.45283
YPF.Nq.BdT.x-15(h),12,1.8,519200,8613.190476,9938,90.7,10998,98,22087.15021
YPF.Nq.BdT.x-13(h),41,1.766666667,526700,8616.071429,10014,90,10700,96,22084.29307
YPF LCav-100,38,1.533333333,516200,8481.333333,9195,98,19284,102,22080.6175
YPF Lach-204,35,1.5,604100,8436.309524,8678,103.8,9200,105.4,22072.44303
XOM.Nq.BdC-48(h),15,1.866666667,832600,16175.61905,10597,85,12055,96,22071.67361
SHE.Nq.SB-1034(h),38,1.85,534900,7818.261905,10833,83.14,11208,86.63,22069.48346
"TECPETROL FP-1281,FORTIN DE PIEDR",41,2.15,5049,9594.119048,10983,82,11465,89,22068.26758
YPF RDMN-82,30,2.666666667,533900,12976.11905,10433,86.3,11016,96,22062.43323
XOM.Nq.BdC-45(h),11,2.066666667,757400,16831.7381,10468,86,10978,94,22059.49522
SHE.Nq.SB-1034(h),6,1.216666667,426800,6803.428571,11187,80.47,11438,82.8,22058.75741
YPF.Nq.EOr-117(h),10,1.866666667,548000,8693.714286,10588,85,11020,96,22052.9282
YPF Lach-202,19,1.65,559500,8309.571429,9677,93,10815,94,22052.46263
YPF.Nq.EOr-118(h),7,1.916666667,545000,8890.642857,10713,84,11050,92,22050.77187
YPF LCav-840,15,1.75,529000,8678.714286,9998,90,10454,93,22049.0076
TECPETROL FP-1284,15,2.183333333,257000,9729.214286,11037,81.52,11354,87,22046.95516
YPF.Nq.EOr-118(h),12,1.916666667,540500,8460.714286,10584,85,11000,92,22044.59691
YPF.Nq.LCav-69(h),11,2.15,531300,10001.85714,10710,84,10915,87,22044.59691
YPF Lach-205,48,1.516666667,524300,8240,8811,102.1,9680,104,22043.69272
SHE.Nq.SB-1035(h),57,1.816666667,531700,8424.97619,9380,95.89,11100,96,22039.89708
TECPETROL FP-1284,16,2.35,506900,9525.047619,11120,80.88,11358,86,22038.36315
XOM.Nq.BdC-50(h),18,1.65,832600,15253.85714,10218,88,11020,93,22033.42318
YPF LCav-841,29,1.983333333,530600,8568.190476,10452,86,11100,91,22025.778
"TECPETROL FP-1283,FORTIN DE PIEDR",30,2.316666667,509300,10158.02381,11166,80.5,11375,83,22025.55746
SHE.Nq.SB-1035(h),15,1.9,5374,8442.928571,10825,83,11366,88,22016.04999
"TECPETROL FP-1286,FORTIN DE PIEDR",30,2.3,520100,10664.33333,10994,81.72,11455,84,22014.93948
"YPF RDMN-214(H),RINCON DEL MANG",25,2,476100,9097.214286,10956,82,11391,88,22014.01617
XOM.Nq.BdC-50(h),32,1.616666667,402300,6820.666667,10443,86,12259,95,22006.81206
"TECPETROL FP-1283,FORTIN DE PIEDR",39,2.266666667,512800,10288.42857,10565,85,11221,90,22005.02328
YPF SOIL-362,12,2.1,539200,9008.261905,10752,83.5,11780,86,21999.31389
YPF Lach-204,20,1.666666667,607300,8554.095238,9450,95,10515,99,21998.28473
YPF Lach-202,17,2.066666667,629200,9006.142857,10687,84,11031,84,21997.25557
YPF LCav-99,52,1.566666667,495100,8391.214286,9122,98.4,9600,100,21994.72678
"YPF LLL-1606H,LOMA CAMPANA",6,2.1,533800,9243.809524,10814,83,11069,89,21993.67802
YPF Lach-202,37,1.85,606900,8456.785714,9408,95.4,9791,99,21992.72727
YPF LCav-70,30,1.983333333,501700,9316.642857,10559,85,11040,97,21992.52634
SHE.Nq.SB-1035(h),43,1.783333333,530200,7357,10864,82.6,11175,87,21988.88508
YPF LCav-70,19,1.983333333,531800,9004,10811,83,11321,90.1,21987.57657
YPF SOIL-361,46,1.933333333,534400,8822.666667,10553,85,11200,95,21980.0294
SHE.Nq.SB-1034(h),15,1.933333333,536000,8113.666667,10991,81.6,11247,84,21976.61358
"TECPETROL FP-1286,FORTIN DE PIEDR",43,2.133333333,512200,10610.90476,10703,83.79,11246,87.5,21975.11321
TECPETROL FP-1284,39,2.016666667,443100,9677.071429,10308,87,11077,90,21974.90811
"TECPETROL FP-1281,FORTIN DE PIEDR",51,1.95,453800,9079.547619,10676,84,11326,87,21974.61407
"YPF LLL-1607H,LOMA CAMPANA",5,1.966666667,519300,9100.309524,10584,84.7,11020,90,21966.79245
YPF.Nq.EOr-116(h),13,1.8,536100,8529.214286,10422,86,11600,97,21962.5582
SHE.Nq.SB-1034(h),62,1.583333333,541600,7834,9383,95.52,10930,96,21961.87601
SHE.Nq.SB-1044(h),25,1.8,548100,7941.547619,10958,81.77,11295,85.9,21956.27689
YPF RDMN-82,16,16.38333333,537300,12531.21429,10794,83,11154,92,21953.00172
TECPETROL FP-1284,40,2.216666667,4692,9651,10923,82,11422,87,21947.70889
YPF SOIL-361,31,3.116666667,538400,9905.357143,10537,85,11040,88,21946.70424
YPF Lach-202,14,1.916666667,634300,9077.785714,10007,89.5,10474,97.3,21946.25092
YPF LCav-98,26,1.733333333,533500,8528.52381,9756,91.8,10100,93,21945.62117
YPF.Nq.BdT.x-15(h),15,1.933333333,528600,9124.97619,10177,88,10900,91,21945.01348
"TECPETROL FP-1287,FORTIN DE PIEDR",38,2.366666667,487500,10954.83333,10881,82.3,11152,89,21943.30556
YPF LCav-99,25,1.766666667,530900,8791.738095,9839,91,10120,93,21939.45111
TECPETROL FP-1284,18,2.3,517600,9766.047619,11018,81.26,11333,88.08,21938.80617
SHE.Nq.SB-1033(h),40,1.766666667,538100,7727.666667,10842,82.55,11215,85.48,21931.07327
"TECPETROL FP-1286,FORTIN DE PIEDR",34,2.233333333,506400,9890.833333,10891,82.17,11210,86,21928.77898
"YPF RDMN-215(H),RINCON DEL MANG",21,1.966666667,474000,9276.261905,10907,82,11295,83,21915.55991
"YPF LLL-1604H,LOMA CAMPANA",10,1.8,528300,8412.785714,10644,84,11025,91,21908.74786
XOM.Nq.BdC-47(h),35,1.35,416200,6677.333333,9717,92,10568,95,21905.51335
YPF LCav-841,16,1.866666667,532700,8625.02381,10641,84,11166,91,21902.5729
YPF LCav-841,23,1.933333333,515100,8745.309524,10393,86,11010,89,21901.44572
"TECPETROL FP-1286,FORTIN DE PIEDR",38,2.166666667,514300,9677.238095,10718,83.39,11322,90,21900.85812
"TECPETROL FP-1283,FORTIN DE PIEDR",28,2.166666667,505800,958.047619,11067,80.76,11227,84.4,21900.78216
"YPF LLL-1607H,LOMA CAMPANA",4,2.016666667,5385,9154.547619,10702,83.5,10986,91,21897.01054
SHE.Nq.SB-1034(h),44,1.666666667,532800,7549.5,10740,83.19,11080,91.4,21893.17814
YPF LCav-100,2,1.933333333,530100,9765.142857,10388,86,11080,97,21890.90909
YPF SOIL-363,17,2,534800,8826.404762,10762,83,11176,89,21887.91963
YPF LCav-71,24,1.85,537500,9219.666667,9707,92,10100,94,21882.96986
YPF Lach-203,39,1.683333333,506800,8600.619048,9204,97,10130,101,21876.69689
SHE.Nq.SB-1041(h),12,1.933333333,539800,8040.190476,11022,81,11273,81,21876.54987
YPF LCav-68,29,1.8,544700,8646.857143,10145,88,11000,89,21876.01078
"YPF RDMN-217(H),RINCON DEL MANG",23,2.2,4760,9798.285714,10887,82,11439,85,21875.37368
YPF LCav-68,4,2.15,533200,9093.047619,10754,83,11113,88,21871.64911
SHE.Nq.SB-1033(h),41,1.833333333,531100,8085.761905,10753,83,10977,88.2,21869.61529
SHE.Nq.SB-1033(h),44,7.3,531100,8085.761905,10753,83,10977,88.2,21869.61529
XOM.Nq.BdC-45(h),12,2.383333333,795900,17752.66667,10377.5,86,10980,95,21868.78216
SHE.Nq.SB-1035(h),39,1.8,517700,7685.738095,10943,81.54,11241,84.38,21864.5484
SHE.Nq.SB-1034(h),64,1.533333333,538700,7879.666667,9407,94.85,10940,95.7,21863.61063
XOM.Nq.BdC-46(h),5,2.266666667,832700,16063.85714,10558.5,84.5,11250,100,21862.12325
YPF LCav-68,28,1.783333333,530800,7974.285714,10495,85,10850,89,21859.22568
YPF Lach-202,21,1.8,611100,8695.97619,9490,94,10424,100,21858.85812
"TECPETROL FP-1285,FORTIN DE PIEDR",28,2.083333333,5088,9476.738095,10876,82,11220,84,21853.27126
YPF RDMN-82,33,2.516666667,538600,11336.33333,10615,84,11373,90,21849.0566
SHE.Nq.SB-1044(h),41,1.666666667,532300,7576.738095,9900,90.06,10950,96,21847.43935
"TECPETROL FP-1287,FORTIN DE PIEDR",31,2.083333333,511000,9405.071429,10880,81.94,11343,85,21845.31242
SHE.Nq.SB-1036(h),52,2.05,533000,8425.214286,10426,85.5,11260,96,21843.2492
SHE.Nq.SB-1035(h),17,1.983333333,531700,8391.785714,11046,80.7,11317,81.6,21842.98456
YPF.Nq.LCav-69(h),32,1.85,425400,7312.880952,9684,92,10400,99,21831.11982
YPF RDMN-82,35,2.816666667,528900,12651.38095,10531,84.6,10920,87,21830.9875
SHE.Nq.SB-1035(h),45,2.1,529800,9512.547619,10861,82.02,11310,87.2,21828.4543
SHE.Nq.SB-1033(h),56,1.816666667,529700,8693.333333,9279,96,10890,96,21827.59128
YPF LCav-68,14,1.966666667,529100,8628.595238,10732,83,11004,84.33,21826.90517
YPF Lach-205,27,1.766666667,532600,8686.547619,9682,92,10545,94,21826.61112
YPF LCav-71,33,1.55,422400,7225.095238,10122,88,10880,96,21826.41509
YPF LCav-101,12,1.783333333,534500,8658.452381,9897,90,10250,93,21826.26807
YPF RDMN-82,13,2.583333333,538300,7441.928571,10237,87,11189,94,21823.54815
SHE.Nq.SB-1042(h),40,1.55,5350,8219.857143,9277,96,11059,96,21822.88655
"TECPETROL FP-1281,FORTIN DE PIEDR",26,2.083333333,5096,9334.333333,10860,82,11270,88,21821.12227
"TECPETROL FP-1283,FORTIN DE PIEDR",29,2.2,5172,5500.714286,10860,82,11270,88,21821.12227
YPF LCav-101,1,2.2,513000,10209.38095,10119,88,10490,100,21819.94609
YPF SOIL-360,36,1.95,530800,8185.904762,10950,81.3,11330,86.7,21814.13869
"TECPETROL FP-1287,FORTIN DE PIEDR",41,2.383333333,434900,10287,10923,81.5,11537,84,21813.8814
